# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FilePageCache.uncachedFileAccess,1765648965480000000,1765649025054000000,223
StreamlinedBlobStorage.recordsRelocated,1765648965480000000,1765649025054000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1765648965480000000,1765649025054000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1765648965480000000,1765649025054000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1765648965480000000,1765649025054000000,0
FilePageCacheLockFree.nativeBytesInUse,1765648965480000000,1765649025054000000,0
FilePageCacheLockFree.heapBytesInUse,1765648965480000000,1765649025054000000,0
FilePageCacheLockFree.totalBytesRead,1765648965480000000,1765649025054000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1765648965480000000,1765649025054000000,186411
MappedFileStorage.totalTimeSpentOnMappingUs,1765648965480000000,1765649025054000000,1834056
DirectByteBufferAllocator.disposed,1765648965480000000,1765649025054000000,0
DirectByteBufferAllocator.reclaimed,1765648965480000000,1765649025054000000,0
FilePageCacheLockFree.totalPagesReclaimed,1765648965480000000,1765649025054000000,0
FilePageCacheLockFree.totalPagesReadMs,1765648965480000000,1765649025054000000,0
DirectByteBufferAllocator.misses,1765648965480000000,1765649025054000000,110
FilePageCache.pageLoadsAboveSizeThreshold,1765648965480000000,1765649025054000000,0
FilePageCacheLockFree.totalPagesHandedOver,1765648965480000000,1765649025054000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1765648965480000000,1765649025054000000,0
MappedFileStorage.storages,1765648965480000000,1765649025054000000,14
MappedFileStorage.totalPagesMapped,1765648965480000000,1765649025054000000,14
FilePageCacheLockFree.totalPagesWriteMs,1765648965480000000,1765649025054000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1765648965480000000,1765649025054000000,0
FilePageCacheLockFree.totalPagesRequested,1765648965480000000,1765649025054000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1765648965480000000,1765649025054000000,270532608
FilePageCache.maxRegisteredFiles,1765648965480000000,1765649025054000000,407
FilePageCacheLockFree.housekeeperTurnsSkipped,1765648965480000000,1765649025054000000,0
FilePageCache.capacityInBytes,1765648965480000000,1765649025054000000,503316478
FilePageCache.pageFastCacheHits,1765648965480000000,1765649025054000000,2840857
FilePageCacheLockFree.totalPagesAllocated,1765648965480000000,1765649025054000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1765648965480000000,1765649025054000000,761837
FilePageCacheLockFree.totalClosedStoragesReclaimed,1765648965480000000,1765649025054000000,0
FilePageCache.pageLoads,1765648965480000000,1765649025054000000,110
FilePageCache.pageHits,1765648965480000000,1765649025054000000,346917
MappedFileStorage.totalBytesMapped,1765648965480000000,1765649025054000000,194248704
FilePageCacheLockFree.totalPagesWritten,1765648965480000000,1765649025054000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1765648965480000000,1765649025054000000,0
FilePageCache.totalPageDisposalsUs,1765648965480000000,1765649025054000000,829
StorageLockContext.competingThreads.avg,1765648965480000000,1765649025054000000,0.0
FilePageCacheLockFree.totalNativeBytesReclaimed,1765648965480000000,1765649025054000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1765648965480000000,1765649025054000000,0
StreamlinedBlobStorage.recordsDeleted,1765648965480000000,1765649025054000000,3
FilePageCache.maxCacheSizeInBytes,1765648965480000000,1765649025054000000,270532608
StreamlinedBlobStorage.recordsAllocated,1765648965480000000,1765649025054000000,10219
FilePageCacheLockFree.totalBytesWritten,1765648965480000000,1765649025054000000,0
VFS.contentStorage.recordsStoredCompressed,1765648965480000000,1765649025054000000,2
VFS.contentStorage.recordsStoredSize,1765648965480000000,1765649025054000000,14865
VFS.fileByIdCache.misses,1765648965480000000,1765649025054000000,0
VFS.contentStorage.recordsRead,1765648965480000000,1765649025054000000,2
VFS.contentStorage.recordsUncompressedSize,1765648965480000000,1765649025054000000,41676
VFS.contentStorage.recordsReadDecompressed,1765648965480000000,1765649025054000000,0
VFS.contentStorage.recordsDeduplicated,1765648965480000000,1765649025054000000,0
FileNameCache.totalMisses,1765648965480000000,1765649025054000000,28672
FileNameCache.queries,1765648965480000000,1765649025054000000,2029824
VFS.contentStorage.recordsStored,1765648965480000000,1765649025054000000,4
VFS.invertedFileNameIndex.requests,1765648965480000000,1765649025054000000,0
VFS.contentStorage.recordsDecompressionTimeUs,1765648965480000000,1765649025054000000,0
VFS.fileChildByName,1765648965480000000,1765649025054000000,5559
VFS.fileByIdCache.hits,1765648965480000000,1765649025054000000,0
VFS.contentStorage.recordsReadSize,1765648965480000000,1765649025054000000,10408
workspaceModel.updates.precise.ms,1765649025054000000,1765649084989000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1765649025054000000,1765649084989000000,0
workspaceModel.cachedValue.clear.count,1765649025054000000,1765649084989000000,0
workspaceModel.updates.ms,1765649025054000000,1765649084989000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1765649025054000000,1765649084989000000,0
workspaceModel.cachedValue.from.cache.count,1765649025054000000,1765649084989000000,39
workspaceModel.to.snapshot.ms,1765649025054000000,1765649084989000000,0
workspaceModel.collect.changes.ms,1765649025054000000,1765649084989000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1765649025054000000,1765649084989000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1765649025054000000,1765649084989000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1765649025054000000,1765649084989000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1765649025054000000,1765649084989000000,0
workspaceModel.pre.handlers.ms,1765649025054000000,1765649084989000000,0
workspaceModel.updates.count,1765649025054000000,1765649084989000000,0
workspaceModel.workspaceFileIndexData.init.ms,1765649025054000000,1765649084989000000,0
workspaceModel.update.unloaded.entities.ms,1765649025054000000,1765649084989000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1765649025054000000,1765649084989000000,0
workspaceModel.workspaceFileIndexData.instances.count,1765649025054000000,1765649084989000000,0
workspaceModel.on.before.changed.ms,1765649025054000000,1765649084989000000,0
workspaceModel.initializing.ms,1765649025054000000,1765649084989000000,0
workspaceModel.loading.total.ms,1765649025054000000,1765649084989000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1765649025054000000,1765649084989000000,0
workspaceModel.cachedValue.calculated.count,1765649025054000000,1765649084989000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1765649025054000000,1765649084989000000,0
workspaceModel.full.replace.project.model.ms,1765649025054000000,1765649084989000000,0
workspaceModel.cachedValueWithParameters.clear.count,1765649025054000000,1765649084989000000,0
workspaceModel.init.bridges.ms,1765649025054000000,1765649084989000000,0
workspaceModel.replace.project.model.ms,1765649025054000000,1765649084989000000,0
workspaceModel.cachedValue.total.get.count,1765649025054000000,1765649084989000000,39
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1765649025054000000,1765649084989000000,1
workspaceModel.check.recursive.update.ms,1765649025054000000,1765649084989000000,0
workspaceModel.loading.from.cache.ms,1765649025054000000,1765649084989000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1765649025054000000,1765649084989000000,136
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1765649025054000000,1765649084989000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1765649025054000000,1765649084989000000,0
workspaceModel.on.changed.ms,1765649025054000000,1765649084989000000,0
Indexing.writer_1.totalTimeSpentWritingMs,1765649025054000000,1765649084989000000,5224
Indexes.entries.lookups,1765649025054000000,1765649084989000000,2
Indexing.cache.totalCacheAccesses,1765649025054000000,1765649084989000000,906604
IndexesFlusher.totalFlushingTimeUs,1765649025054000000,1765649084989000000,863372
IndexesFlusher.totalFlushesRetried,1765649025054000000,1765649084989000000,0
Indexing.writer_3.totalTimeSpentWritingMs,1765649025054000000,1765649084989000000,4644
Indexes.stubs.lookupDurationMaxMs,1765649025054000000,1765649084989000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1765649025054000000,1765649084989000000,0.0
Indexing.writesQueuedMin,1765649025054000000,1765649084989000000,9223372036854775807
Indexing.cache.totalCacheMisses,1765649025054000000,1765649084989000000,516541
IndexesFlusher.totalContentionQuotaSpent,1765649025054000000,1765649084989000000,1
Indexing.cache.totalCacheEvicted,1765649025054000000,1765649084989000000,613296
Indexes.allKeys.lookupDurationAvgMs,1765649025054000000,1765649084989000000,0.0
Indexing.writer_0.totalTimeSpentWritingMs,1765649025054000000,1765649084989000000,1006
Indexes.stubs.lookupDuration90PMs,1765649025054000000,1765649084989000000,0.0
Indexes.entries.lookupDurationMaxMs,1765649025054000000,1765649084989000000,0.0
Indexes.stubs.lookups,1765649025054000000,1765649084989000000,1198
Indexes.allKeys.lookups,1765649025054000000,1765649084989000000,0
Indexes.entries.lookupDurationAvgMs,1765649025054000000,1765649084989000000,0.0
Indexing.writer_2.totalTimeSpentWritingMs,1765649025054000000,1765649084989000000,192
Indexes.allKeys.lookupDuration90PMs,1765649025054000000,1765649084989000000,0.0
Indexes.entries.lookupDuration90PMs,1765649025054000000,1765649084989000000,0.0
Indexes.stubs.lookupDurationAvgMs,1765649025054000000,1765649084989000000,0.0
IndexesFlusher.totalFlushes,1765649025054000000,1765649084989000000,158
Indexing.writesQueuedMax,1765649025054000000,1765649084989000000,0
Indexing.totalTimeIndexersSleptMs,1765649025054000000,1765649084989000000,2205
AWTEventQueue.dispatchTimeMaxNs,1765649025054000000,1765649084989000000,0
FlushQueue.waitingTimeAvgNs,1765649025054000000,1765649084989000000,0.0
FlushQueue.executionTimeAvgNs,1765649025054000000,1765649084989000000,0.0
FlushQueue.waitingTimeMaxNs,1765649025054000000,1765649084989000000,0
AWTEventQueue.eventsDispatched,1765649025054000000,1765649084989000000,0
FlushQueue.queueSizeAvg,1765649025054000000,1765649084989000000,0.0
FlushQueue.waitingTime90PNs,1765649025054000000,1765649084989000000,0
FlushQueue.executionTimeMaxNs,1765649025054000000,1765649084989000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1765649025054000000,1765649084989000000,381039
AWTEventQueue.dispatchTime90PNs,1765649025054000000,1765649084989000000,0
NonBlockingReadAction.finalizedExecutionsCount,1765649025054000000,1765649084989000000,4
NonBlockingReadAction.failedExecutionsCount,1765649025054000000,1765649084989000000,0
AWTEventQueue.dispatchTimeTotalNS,1765649025054000000,1765649084989000000,78384393
FlushQueue.executionTime90PNs,1765649025054000000,1765649084989000000,0
FlushQueue.tasksExecuted,1765649025054000000,1765649084989000000,0
WriteAction.executionsCount,1765649025054000000,1765649084989000000,3
ReadAction.executionsCount,1765649025054000000,1765649084989000000,136476
FlushQueue.queueSizeMax,1765649025054000000,1765649084989000000,0
FlushQueue.queueSize90P,1765649025054000000,1765649084989000000,0
NonBlockingReadAction.failedExecutionTimeUs,1765649025054000000,1765649084989000000,0
AWTEventQueue.dispatchTimeAvgNs,1765649025054000000,1765649084989000000,0.0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1765649025054000000,1765649084989000000,0
jps.apply.loaded.storage.ms,1765649025054000000,1765649084989000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1765649025054000000,1765649084989000000,0
workspaceModel.mutableEntityStorage.instances.count,1765649025054000000,1765649084989000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1765649025054000000,1765649084989000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1765649025054000000,1765649084989000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1765649025054000000,1765649084989000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1765649025054000000,1765649084989000000,0
workspaceModel.global.updates.count,1765649025054000000,1765649084989000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1765649025054000000,1765649084989000000,0
workspaceModel.moduleBridge.update.option.ms,1765649025054000000,1765649084989000000,0
workspaceModel.mutableEntityStorage.entities.ms,1765649025054000000,1765649084989000000,0
jps.modifiable.module.model.bridge.renaming.ms,1765649025054000000,1765649084989000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1765649025054000000,1765649084989000000,0
jps.load.initial.state.ms,1765649025054000000,1765649084989000000,0
workspaceModel.global.apply.state.to.project.ms,1765649025054000000,1765649084989000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1765649025054000000,1765649084989000000,0
jps.modifiable.module.model.bridge.new.module.ms,1765649025054000000,1765649084989000000,0
jps.modifiable.module.model.bridge.load.module.ms,1765649025054000000,1765649084989000000,0
jps.global.handle.before.change.events.ms,1765649025054000000,1765649084989000000,0
jps.global.initialize.library.bridges.ms,1765649025054000000,1765649084989000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1765649025054000000,1765649084989000000,0
workspaceModel.orphan.listener.update.ms,1765649025054000000,1765649084989000000,0
workspaceModel.save.cache.to.file.ms,1765649025054000000,1765649084989000000,0
workspaceModel.do.save.caches.ms,1765649025054000000,1765649084989000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1765649025054000000,1765649084989000000,0
workspaceModel.moduleBridge.before.changed.ms,1765649025054000000,1765649084989000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1765649025054000000,1765649084989000000,0
workspaceModel.load.cache.from.file.ms,1765649025054000000,1765649084989000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1765649025054000000,1765649084989000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1765649025054000000,1765649084989000000,0
jps.global.handle.changed.events.ms,1765649025054000000,1765649084989000000,0
jps.app.storage.content.reader.load.component.ms,1765649025054000000,1765649084989000000,0
jps.global.get.library.by.name.ms,1765649025054000000,1765649084989000000,0
workspaceModel.sync.entities.ms,1765649025054000000,1765649084989000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1765649025054000000,1765649084989000000,0
jps.save.changed.project.entities.ms,1765649025054000000,1765649084989000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1765649025054000000,1765649084989000000,0
jps.load.project.to.empty.storage.ms,1765649025054000000,1765649084989000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1765649025054000000,1765649084989000000,0
jps.global.initialize.library.bridges.after.loading.ms,1765649025054000000,1765649084989000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1765649025054000000,1765649084989000000,0
jps.facet.change.listener.init.bridge.ms,1765649025054000000,1765649084989000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1765649025054000000,1765649084989000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1765649025054000000,1765649084989000000,0
jps.global.get.library.ms,1765649025054000000,1765649084989000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1765649025054000000,1765649084989000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1765649025054000000,1765649084989000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1765649025054000000,1765649084989000000,0
jps.library.entities.serializer.save.entities.ms,1765649025054000000,1765649084989000000,0
jps.library.entities.serializer.load.entities.ms,1765649025054000000,1765649084989000000,0
